origin,name,multiplicity,edge_num,like_weight_ratio,post_prob,likelihood,marginal_like,distal_length,pendant_length,classification,map_ratio,map_overlap,map_identity,edge_name
query.align,HQ868855.1.878_U_M371_S23_78002,1,160,0.998258,0.997842,-16585.5,-16589,0.161564,0.220172,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY256303.1.1222_U_M355_S26_23808,1,160,1,1,-16669.6,-16673.8,0.111037,0.283613,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF129639.1.1754_U_7_S52_13100,1,160,1,1,-16422.3,-16426.1,0.149241,0.251902,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ759686.1.1801_U_M356_S18_2451,1,499,0.887467,0.957077,-15534,-15541.4,0.13437,0.611466,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EU500109.1.815_U_18_S63_50676,1,293,0.953051,0.9595,-16473.1,-16474.8,0.00802451,0.0670832,NA,NA,NA,NA,|MMETSP0785_Bolidomonas_pacifica_CCMP1866_60-1581
query.align,HQ865096.1.871_U_37_S82_54695,1,51,1,1,-16411.6,-16413.9,0.00510198,0.0851852,NA,NA,NA,NA,|JF7940581_Bathycoccus_prasinos_MALINAS664_1-1488
query.align,KF031856.1.1764_U_M356_S18_2367,1,499,0.948148,0.981782,-15720.5,-15727.5,0.136466,0.575426,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,AY789790.1.1185_U_8_S53_15952,1,276,1,1,-15814.7,-15817.1,0.2349,0.103561,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,KF129619.1.1750_U_M361_S19_69605,1,160,1,1,-16346.5,-16349.5,0.1464,0.180521,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AJ402347_3_S48_11560,1,119,0.94761,0.937022,-16370.9,-16373.7,5.45883e-06,0.139298,NA,NA,NA,NA,|KJ5401961_Chrysochromulina_sp_CCMP291_1-1514
query.align,New.ReferenceOTU168_M358_S15_92727,1,160,1,1,-16381.8,-16385.2,0.124465,0.214134,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF129664.1.1757_U_15_S60_62722,1,160,1,1,-16361.2,-16363.8,0.14979,0.134393,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JQ956267.1.1678_U_10_S55_50749,1,160,1,1,-16226,-16229.2,0.11652,0.198572,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AF069516.1.1826_U_M361_S19_81747,1,160,1,1,-16441,-16444.3,0.007955,0.0898324,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JQ222973.1.1634_U_15_S60_47057,1,499,0.930167,0.972481,-15582.6,-15589.4,0.141806,0.553991,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,JX188277.1.1745_U_38_S83_81610,1,31,1,1,-16642,-16644.5,0.0195839,0.11879,NA,NA,NA,NA,|MMETSP1310_Unidentifiedeukaryote_sp_RC2339_3-1516
query.align,JN811175.1.1698_U_M361_S19_173779,1,481,1,1,-16047.7,-16050.9,0.168962,0.169248,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,KJ759492.1.1752_U_M356_S18_48353,1,247,1,1,-15341,-15346.6,0.0408623,0.443083,NA,NA,NA,NA,|MMETSP0127_Platyophrya_macrostoma_WH_18-1498
query.align,KJ763572.1.1799_U_M358_S15_152998,1,160,1,1,-16657.5,-16661.1,0.112463,0.228628,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JX680439_12_S57_47363,1,84,1,1,-16378.8,-16381.6,0.0019484,0.101181,NA,NA,NA,NA,|EU1274751_Phaeocystis_globosa_30-1554
query.align,U21338.1.1846_U_27_S72_30705,1,286,0.833747,0.950278,-16157.1,-16160.8,0.0777728,0.283959,NA,NA,NA,NA,|MMETSP0962_Schizochytrium_aggregatum_ATCC28209_36-1532
query.align,HQ869313.1.874_U_16_S61_30047,1,160,1,1,-16163,-16166.7,0.137689,0.241122,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,FN690448.1.1715_U_22_S67_14612,1,486,1,1,-16232.2,-16234.9,0.0401824,0.167827,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,EU793460.1.859_U_M372_S16_61254,1,160,1,1,-13295.2,-13298.3,0.0244788,0.160586,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF129684.1.1759_U_M371_S23_10066,1,160,1,1,-16275.4,-16278.4,0.107265,0.166823,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JN832748.1.958_U_14_S59_25820,1,416,1,1,-16714.8,-16718.1,7.52909e-06,0.132946,NA,NA,NA,NA,|MMETSP1323_Florenciella_parvula_RCC1693_2-1523
query.align,KJ762555.1.1808_U_23_S68_21484,1,481,0.997232,0.999192,-16654.3,-16659.3,0.259686,0.365708,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,KF130568.1.1752_U_11_S56_55614,1,160,0.998472,0.997284,-16391,-16394.5,0.139234,0.224506,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AF472555.1.1812_U_10_S55_22286,1,160,1,1,-16043.1,-16045.8,0.108276,0.146018,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU823687.1.1081_U_M356_S18_22170,1,276,0.99617,0.998251,-16540.6,-16543.5,0.249156,0.163218,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,AB430759.1.1500_U_M362_S13_46636,1,480,1,1,-16592.9,-16597.5,0.182461,0.337279,NA,NA,NA,NA,|AB6905541_Collozoum_inerme_GFColony03_1-1434
query.align,AY046647.1.1203_U_M356_S18_52300,1,481,0.966954,0.991449,-15799,-15802.5,0.285595,0.217259,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,EF172988.1.1688_U_M355_S26_44534,1,276,1,1,-16349.7,-16352.6,0.276835,0.149239,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,GU823749.1.1080_U_M371_S23_1821,1,276,1,1,-16309.2,-16312,0.254159,0.139739,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,KC476181.1.1636_U_M360_S11_52165,1,270,1,1,-15274.7,-15277.9,0.0666549,0.17156,NA,NA,NA,NA,|MMETSP0209_Litonotus_pictus_P1_60-1484
query.align,EU793075.1.917_U_M367_S17_9673,1,160,0.994971,0.995362,-16339,-16342.3,0.184025,0.209515,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JQ956275.1.1697_U_10_S55_3399,1,160,1,1,-16600.5,-16603.7,0.126294,0.188975,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HM561108.1.926_U_28_S73_12919,1,276,0.956796,0.964031,-16454.5,-16457.7,0.301114,0.16787,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,EF100355.1.1226_U_13_S58_17162,1,466,0.983122,0.989616,-16535.6,-16537.6,0.0187086,0.0858205,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,New.ReferenceOTU183_M359_S10_62806,1,136,0.921627,0.975301,-16628.4,-16631.6,0.0406808,0.218795,NA,NA,NA,NA,|KU9002241_Prymnesium_parvum_CCAP946_80-1606
query.align,JN832755.1.880_U_M371_S23_85907,1,160,1,1,-14789.5,-14792,0.113095,0.111164,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ759688.1.1798_U_15_S60_37142,1,160,1,1,-16508.7,-16511.4,0.148305,0.142423,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY421771.1.1788_U_28_S73_4018,1,218,1,1,-16532.9,-16536.1,7.46398e-06,0.0605055,NA,NA,NA,NA,|MMETSP0223_Akashiwo_sanguinea_CCCM885_94-1616
query.align,EU793376.1.1582_U_11_S56_40407,1,160,1,1,-16318.6,-16321.6,0.115186,0.178167,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,New.ReferenceOTU7_4_S49_34412,1,160,1,1,-16141.7,-16145.6,0.111014,0.256112,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,FN599060_13_S58_64467,1,119,0.954279,0.958546,-16541.4,-16543.2,0.0145599,0.101703,NA,NA,NA,NA,|KJ5401961_Chrysochromulina_sp_CCMP291_1-1514
query.align,KF129844.1.1760_U_4_S49_12097,1,160,1,1,-16480.8,-16483.1,0.160523,0.0865871,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU969198.1.1851_U_M356_S18_4210,1,499,0.979652,0.996567,-16216.7,-16227.7,0.0472075,0.955485,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EU818587.1.963_U_15_S60_48428,1,160,1,1,-16462.6,-16465.6,0.155514,0.174128,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ869570.1.872_U_10_S55_1788,1,160,1,1,-16485.3,-16488.5,0.14524,0.1939,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF031815.1.1769_U_M367_S17_128076,1,481,0.985443,0.993813,-16425.8,-16431.5,0.271957,0.425469,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,AF018161.1.1788_U_M367_S17_115551,1,478,0.973186,0.976937,-15184.9,-15189.3,0.00861856,0.360678,NA,NA,NA,NA,|AB6905541_Collozoum_inerme_GFColony03_1-1434
query.align,KJ763045.1.1778_U_M355_S26_2359,1,481,1,1,-15990.6,-15993.5,0.114972,0.13546,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,KJ763703.1.1794_U_M367_S17_44975,1,160,1,1,-16491.9,-16494.4,0.148068,0.115924,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ762946.1.1785_U_35_S80_9854,1,481,1,1,-16354.8,-16359.9,5.71761e-06,0.107519,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,AF525862.1.1766_U_16_S61_12001,1,50,1,1,-16233.7,-16235.6,0.0144726,0.042469,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,KF130014.1.1756_U_35_S80_40883,1,160,1,1,-16475.6,-16478.5,0.14329,0.166548,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KC488578.1.1687_U_28_S73_42400,1,486,1,1,-12973,-12975.1,0.0536988,0.109389,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,JQ315663.1.1145_U_M355_S26_6011,1,386,1,1,-16648,-16651.2,0.00773015,0.0626767,NA,NA,NA,NA,|MMETSP1437_Eucampia_antarctica_CCMP1452_8-1530
query.align,AY955003.1.1727_U_10_S55_1830,1,55,1,1,-16447.1,-16448.8,0.00494019,0.0285495,NA,NA,NA,NA,|KT8609111_Micromonas_pusilla_RCC966_1-1506
query.align,AB275047.1.1721_U_33_S78_54768,1,486,1,1,-16276.9,-16279.5,0.0438166,0.142495,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,KJ759685.1.1804_U_M356_S18_95122,1,499,0.895254,0.962591,-15568.1,-15575.4,0.133816,0.593837,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,Z22931.1.1598_U_23_S68_7698,1,270,1,1,-15083,-15086.2,0.0897392,0.162991,NA,NA,NA,NA,|MMETSP0209_Litonotus_pictus_P1_60-1484
query.align,KJ762980.1.1794_U_9_S54_29685,1,160,1,1,-16528,-16531,0.15782,0.16757,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY721981.1.1705_U_30_S75_24974,1,171,1,1,-16574.6,-16577.9,6.61283e-06,0.104701,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,EF492495.1.1795_U_39_S84_2027,1,171,1,1,-16574.6,-16577.9,6.61283e-06,0.104701,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,AF525861.1.1766_U_12_S57_33468,1,50,1,1,-16192.5,-16194.5,0.0144042,0.0545134,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,GU727526.1.1591_U_29_S74_13149,1,515,0.889927,0.928908,-16395.9,-16400.3,0.113737,0.318667,NA,NA,NA,NA,|MMETSP0447_Stygamoeba_regulata_BSH_02190019_60-1586
query.align,JX680380_18_S63_34298,1,107,0.939515,0.904946,-16395.2,-16397.8,7.55791e-06,0.101654,NA,NA,NA,NA,|AM4909832_Helicospaera_carteri_ALGONS1010_59-1583
query.align,AB690555.1.1691_U_M367_S17_102363,1,478,1,1,-16225.4,-16227.5,0.00711032,0.113564,NA,NA,NA,NA,|AB6905541_Collozoum_inerme_GFColony03_1-1434
query.align,GU821275.1.1082_U_M359_S10_10621,1,481,0.98733,0.99402,-16523.8,-16529.1,0.273751,0.388263,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,HQ868449.1.882_U_10_S55_47349,1,160,0.983425,0.986991,-16321.3,-16325.1,0.172711,0.260625,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ866797.1.889_U_10_S55_5807,1,160,1,1,-16496.8,-16499.6,0.0575687,0.122603,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU821595.1.1202_U_M355_S26_12121,1,481,0.830878,0.908105,-16349.6,-16354.1,0.304332,0.308351,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,New.ReferenceOTU92_M361_S19_143076,1,391,1,1,-16638.8,-16642.2,0.0296546,0.20719,NA,NA,NA,NA,|MMETSP0716_Chaetoceros_curvisetus_25-1542
query.align,AACY020102112.1.1515_U_M355_S26_2124,1,160,1,1,-16392.9,-16395.8,0.1476,0.166972,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AF093409.1.1775_U_11_S56_10176,1,146,0.917713,0.915925,-16462.7,-16472.4,5.8518e-06,0.788382,NA,NA,NA,NA,|MMETSP0312_Compsopogon_coeruleus_SAG36_94_45-1562
query.align,KF130072.1.1764_U_M365_S20_43566,1,480,0.984118,0.991046,-16124.4,-16128,0.138993,0.235646,NA,NA,NA,NA,|AB6905541_Collozoum_inerme_GFColony03_1-1434
query.align,AY129053.1.1764_U_10_S55_2731,1,265,0.904143,0.937604,-15964.1,-15967.1,0.0172228,0.225984,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,HQ865606.1.886_U_M356_S18_9223,1,160,1,1,-16564.3,-16568.1,0.123083,0.249162,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JX680384_12_S57_35549,1,119,0.954339,0.958591,-16540.6,-16542.5,0.0145604,0.101642,NA,NA,NA,NA,|KJ5401961_Chrysochromulina_sp_CCMP291_1-1514
query.align,GU823114.1.1391_U_M355_S26_8287,1,400,1,1,-16486.2,-16488.9,0.0025412,0.0456799,NA,NA,NA,NA,|MMETSP0580_Dactyliosolen_fragilissimus_28-1552
query.align,AY665124.1.1756_U_M356_S18_44636,1,499,0.876215,0.954749,-15535.2,-15542.7,0.134399,0.612012,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KJ763495.1.1796_U_M355_S26_41462,1,160,1,1,-16368.5,-16372.4,0.126555,0.270307,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,New.ReferenceOTU56_16_S61_55962,1,486,0.981874,0.99323,-15707.7,-15711.1,0.0544926,0.241202,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,EU793925.1.1594_U_M360_S11_10789,1,160,1,1,-16136.5,-16139.7,0.12723,0.188261,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EU087282.1.902_U_M357_S21_35935,1,486,1,1,-16254.9,-16258.4,0.0362908,0.239675,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,KJ763013.1.1799_U_M364_S14_73,1,160,0.991775,0.993804,-15733.3,-15736.6,0.166705,0.217964,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ868722.1.892_U_20_S65_29761,1,250,0.928019,0.980781,-15861.6,-15863.8,0.0643832,0.126644,NA,NA,NA,NA,|MMETSP0018_Uronema_sp_Bbcil_79-1569
query.align,EU793704.1.1558_U_M355_S26_5560,1,160,0.976807,0.995627,-16438,-16441.7,0.185076,0.251744,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU823344.1.1076_U_39_S84_4984,1,391,1,1,-16366.6,-16370.3,7.6322e-06,0.121197,NA,NA,NA,NA,|MMETSP0716_Chaetoceros_curvisetus_25-1542
query.align,KC582896.1.1795_U_11_S56_30968,1,160,1,1,-16242.8,-16245.7,0.133936,0.159898,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HM853786.1.1624_U_M358_S15_8223,1,163,1,1,-16573.6,-16575.9,0.0118853,0.108614,NA,NA,NA,NA,|MMETSP0797_Dinophysis_acuminata_DAEP01_42-1565
query.align,AB330055.1.1510_U_37_S82_12554,1,247,0.951262,0.973286,-15504.9,-15510.7,0.0579763,0.467689,NA,NA,NA,NA,|MMETSP0127_Platyophrya_macrostoma_WH_18-1498
query.align,KJ759335.1.1800_U_M356_S18_11996,1,160,1,1,-16444.1,-16447.4,0.169924,0.202368,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HM581532_M363_S24_118387,1,136,0.995251,0.99394,-16460.6,-16463.4,0.030103,0.162052,NA,NA,NA,NA,|KU9002241_Prymnesium_parvum_CCAP946_80-1606
query.align,KJ759538.1.1811_U_M355_S26_54149,1,481,0.991403,0.997025,-16585.4,-16589.9,0.274711,0.308436,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,AY256317.1.1218_U_10_S55_50614,1,286,0.860678,0.961726,-16110.6,-16115.1,0.0599048,0.365458,NA,NA,NA,NA,|MMETSP0962_Schizochytrium_aggregatum_ATCC28209_36-1532
query.align,KF130413.1.1763_U_10_S55_282,1,486,1,1,-16107.3,-16110.8,0.0253153,0.223707,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,HQ868619.1.889_U_28_S73_27891,1,160,0.98603,0.995124,-16696.9,-16700.4,0.187555,0.229783,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,New.ReferenceOTU57_30_S75_73175,1,486,1,1,-16605.7,-16608.9,0.0168863,0.199996,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,JF521616.1.1795_U_M359_S10_5157,1,190,1,1,-16500.3,-16502.8,0.0140854,0.0803976,NA,NA,NA,NA,|MMETSP0196_Alexandrium_fundyense_CCMP1719_24-1540
query.align,KJ757134.1.1800_U_M366_S25_12328,1,160,1,1,-16558,-16562.2,0.102432,0.290032,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JN098303.1.1703_U_34_S79_14830,1,190,1,1,-16212.4,-16215.4,0.00765434,0.114774,NA,NA,NA,NA,|MMETSP0196_Alexandrium_fundyense_CCMP1719_24-1540
query.align,JQ226475.1.1605_U_10_S55_13084,1,499,0.835778,0.935455,-15152.9,-15159.8,0.139132,0.566837,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KC488494.1.1704_U_3_S48_709,1,160,1,1,-16090.4,-16093.3,0.106331,0.158974,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EU818631.1.1037_U_13_S58_21168,1,160,1,1,-16242.6,-16245.5,0.133946,0.159897,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ869557.1.874_U_10_S55_206,1,160,1,1,-16455.5,-16457.9,0.189371,0.112372,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AB771873_40_S85_14757,1,119,0.988306,0.978432,-16393.8,-16396.3,5.45883e-06,0.114268,NA,NA,NA,NA,|KJ5401961_Chrysochromulina_sp_CCMP291_1-1514
query.align,HQ867726.1.906_U_28_S73_31279,1,160,0.998342,0.998055,-16342,-16345.3,0.174051,0.208842,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EU793273.1.1569_U_M355_S26_2910,1,160,1,1,-16650.6,-16653.3,0.103825,0.138302,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KC488607.1.1685_U_38_S83_10259,1,293,0.95158,0.955708,-16507.5,-16509.4,0.00632847,0.08827,NA,NA,NA,NA,|MMETSP0785_Bolidomonas_pacifica_CCMP1866_60-1581
query.align,KJ760532.1.1797_U_M363_S24_44788,1,499,0.931242,0.977123,-13878.3,-13885.1,0.135182,0.572473,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,AY789780.1.1176_U_M356_S18_10861,1,276,0.998956,0.999629,-16097.5,-16103.5,0.178734,0.463787,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,KJ761195.1.1797_U_10_S55_5776,1,160,0.979051,0.995994,-16632,-16634.9,0.19986,0.16888,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HM561210.1.973_U_28_S73_8220,1,481,1,1,-16013.9,-16017.9,0.126291,0.242986,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,HQ868951.1.936_U_10_S55_46342,1,486,0.989315,0.993496,-16106.7,-16110.1,0.0551415,0.23571,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,FJ353843.1.1061_U_10_S55_28799,1,486,1,1,-16670.1,-16672.9,0.0283592,0.161518,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,KJ759732.1.1797_U_M360_S11_31909,1,160,1,1,-16359.4,-16363.1,0.086746,0.227089,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JN048118.1.1698_U_11_S56_46016,1,486,1,1,-16441.3,-16444.3,0.0476177,0.19274,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,KJ759297.1.1801_U_M356_S18_77492,1,499,0.876035,0.954675,-15538.1,-15545.5,0.134406,0.611994,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,HQ867329.1.870_U_M357_S21_25691,1,160,1,1,-16526.9,-16530,0.139003,0.176185,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ763171.1.1799_U_M370_S22_68957,1,160,1,1,-16373.5,-16375.9,0.180567,0.115838,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU825268.1.1071_U_M358_S15_77360,1,160,1,1,-16483.4,-16486,0.175812,0.138672,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,DQ011159.1.1737_U_M362_S13_70893,1,370,0.946384,0.951488,-16519.8,-16521.5,0.0100393,0.063288,NA,NA,NA,NA,|DQ0111611_Skeletonema_menzellii_52-1575
query.align,HQ867452.1.874_U_36_S81_9672,1,499,1,1,-16488.4,-16496,0.0768274,0.610814,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KC488582.1.1717_U_4_S49_28213,1,486,1,1,-16705.8,-16709.4,0.039652,0.24719,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,KJ760687.1.1798_U_M357_S21_68218,1,395,1,1,-16206.1,-16209.5,0.00159606,0.11619,NA,NA,NA,NA,|MMETSP1447_Chaetoceros_dichaeta_CCMP1751_12-1532
query.align,EU793274.1.1572_U_9_S54_52374,1,160,1,1,-16474.4,-16477.9,0.138292,0.229396,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EU545706.1.984_U_M356_S18_8201,1,486,1,1,-16811.6,-16814.9,0.0246797,0.207964,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,JQ782082.1.1738_U_37_S82_44067,1,276,0.969527,0.987274,-16202.1,-16205.9,0.26213,0.253914,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,AB275095.1.1725_U_13_S58_26404,1,486,1,1,-16661.3,-16664.1,0.0250734,0.141259,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,HG970975_10_S55_2785,1,136,0.997011,0.995948,-16444,-16446.5,0.02845,0.125804,NA,NA,NA,NA,|KU9002241_Prymnesium_parvum_CCAP946_80-1606
query.align,FJ595496.1.1670_U_2_S47_12760,1,145,1,1,-16031.9,-16034.9,0.0052337,0.123695,NA,NA,NA,NA,|MMETSP1450_Madagascaria_erythrocladiodes_CCMP3234_1-1515
query.align,AJ246273_36_S81_38496,1,119,0.986146,0.976829,-12903.8,-12906.5,5.45883e-06,0.141593,NA,NA,NA,NA,|KJ5401961_Chrysochromulina_sp_CCMP291_1-1514
query.align,GU969165.1.1727_U_M357_S21_23,1,499,1,1,-15871,-15877.4,0.108479,0.511073,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KJ763468.1.1801_U_M357_S21_66876,1,499,1,1,-15871,-15877.4,0.108479,0.511073,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KC582953.1.1788_U_14_S59_71837,1,160,0.998626,0.999753,-16295.6,-16300.3,0.159707,0.355546,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU821894.1.1065_U_M359_S10_2887,1,481,1,1,-16231.5,-16235.2,0.151199,0.216252,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
