DSYB	TpMT2	Both	origin	name	multiplicity	edge_num	like_weight_ratio	post_prob	likelihood	marginal_like	distal_length	pendant_length	classification	map_ratio	map_overlap	map_identity	edge_name	genus	family	order	class	norank	norank	kingdom	generic
0	0	0	query.align	HQ867069.1.890_U_18_S63_47876	1	629	1	1	-26992.8	-26995.4	0.089212	0.0975936	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	New.ReferenceOTU188_10_S55_41863	1	493	1	1	-26347.9	-26350.5	0.184026	0.0359381	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	1	0	query.align	FJ431574.1.832_U_27_S72_53521	1	399	1	1	-26425.9	-26429.8	5.37796e-06	0.0222301	NA	NA	NA	NA	MMETSP1402_Micromonas_pusilla_RCC1614	Micromonas	Mamiellaceae	Mamiellales	Mamiellophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	0	0	query.align	KJ759492.1.1752_U_M356_S18_48353	1	594	1	1	-21722.1	-21726.9	0.0630262	0.356124	NA	NA	NA	NA	MMETSP0127_Platyophrya_macrostoma_WH	Platyophrya	Platyophryidae	Cyrtolophosidida	Colpodea			Eukaryota	Colpodea
0	0	0	query.align	AJ621544.1.1786_U_11_S56_30241	1	477	0.951497	0.966332	-26480.4	-26483.4	0.0313004	0.186665	NA	NA	NA	NA	MMETSP1450_Madagascaria_erythrocladiodes_CCMP3234	Madagascaria	Erythrotrichiaceae	Erythropeltidales	Compsopogonophyceae	Rhodophyta		Eukaryota	Rhodophyta
0	0	0	query.align	KF129684.1.1759_U_M371_S23_10066	1	493	1	1	-26672.2	-26675.1	0.18696	0.0825014	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AY620358.1.1269_U_29_S74_52727	1	629	1	1	-26950.1	-26952.9	0.0590584	0.133473	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	1	0	query.align	HE610130.1.1777_U_4_S49_52255	1	358	0.989825	0.982582	-26231.6	-26234.2	0.092904	0.054209	NA	NA	NA	NA	MMETSP0419_Tetraselmis_sp_GSL018	Tetraselmis	Chlorodendraceae	Chlorodendrales	Chlorodendrophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	0	0	query.align	AY295631.1.1710_U_28_S73_59063	1	661	0.98782	0.990527	-26343.7	-26347.1	0.243847	0.17101	NA	NA	NA	NA	MMETSP0942_Cafeteria_roenbergensis_E4_10	Cafeteria	Cafeteriaceae	Bicosoecida				Eukaryota	Bicosoecida
0	0	0	query.align	HQ870224.1.860_U_31_S76_46705	1	629	0.984014	0.994439	-27189.1	-27191.9	0.0927837	0.127164	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	1	query.align	JQ782068.1.1783_U_M356_S18_31872	1	192	1	1	-26947.4	-26949.6	0.00228098	0.0360357	NA	NA	NA	NA	MMETSP1060_Pseudo_nitzschia_pungens_cf_cingulata	Pseudo-nitzschia	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
0	0	0	query.align	KF031625.1.1775_U_M357_S21_59	1	451	0.984601	0.994125	-25934.4	-25941.1	0.106627	0.529387	NA	NA	NA	NA	MMETSP0232_Debaryomyces_hansenii_J26	Debaryomyces	Debaryomycetaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi	Eukaryota	Ascomycota
0	0	0	query.align	HM581715.1.1787_U_35_S80_4089	1	613	0.864163	0.95148	-26218.9	-26220.9	0.0324133	0.085252	NA	NA	NA	NA	MMETSP0208_Strombidium_inclinatum_S3	Strombidium	Strombidiidae		Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	HQ867522.1.910_U_5_S50_14130	1	493	1	1	-26115.3	-26118.4	0.18749	0.120794	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
1	0	0	query.align	FJ431406_29_S74_47797	1	249	0.851854	0.946594	-26552.3	-26554.6	0.0157409	0.00406087	NA	NA	NA	NA	MMETSP1094_Chrysochromulina_brevifilum_UTEXLB985	Chrysochromulina	Chrysochromulinaceae	Prymnesiales	Haptophyceae			Eukaryota	Haptophyceae
0	0	0	query.align	HQ870129.1.849_U_M364_S14_29941	1	493	1	1	-26746.6	-26749.3	0.131676	0.0543165	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	HQ868113.1.895_U_M363_S24_26236	1	493	1	1	-26765.1	-26768	0.208855	0.0996414	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	GU825677.1.1192_U_M355_S26_13642	1	673	0.953411	0.990991	-25266.2	-25269.9	0.0685401	0.268942	NA	NA	NA	NA	MMETSP0198_Thraustochytrium_sp_LLF1b	Thraustochytrium	Thraustochytriaceae		Labyrinthulomycetes			Eukaryota	Labyrinthulomycetes
0	0	0	query.align	JQ315518.1.1670_U_11_S56_15360	1	362	1	1	-25801.3	-25803.7	0.0534049	0.0602199	NA	NA	NA	NA	MMETSP0063_Chlamydomonas_euryale_CCMP219	Chlamydomonas	Chlamydomonadaceae	Chlamydomonadales	Chlorophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	0	0	query.align	KF791348.1.1619_U_M355_S26_2386	1	493	1	1	-26622.4	-26625.6	0.214784	0.121214	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ761958.1.1772_U_38_S83_84313	1	613	0.869131	0.952161	-26216.8	-26218.8	0.0323132	0.0838558	NA	NA	NA	NA	MMETSP0208_Strombidium_inclinatum_S3	Strombidium	Strombidiidae		Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	KC582924.1.1796_U_M355_S26_8998	1	493	1	1	-26829.6	-26832.6	0.179759	0.105214	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AB275057.1.1720_U_28_S73_38609	1	629	1	1	-27361.7	-27364.9	0.064593	0.187292	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	HQ912661.1.1624_U_9_S54_48359	1	212	0.914432	0.903041	-26080.6	-26083.4	0.20058	0.0775826	NA	NA	NA	NA	MMETSP0789_Rhizosolenia_setigera_CCMP1694	Rhizosolenia	Rhizosoleniaceae	Rhizosoleniales	Coscinodiscophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
0	0	0	query.align	EU793885.1.1672_U_12_S57_44999	1	493	1	1	-26331.8	-26334.3	0.196504	0.0391516	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KC582931.1.1796_U_14_S59_15749	1	493	1	1	-25725	-25727.8	0.190712	0.0849535	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	1	0	query.align	JQ420099.1.1750_U_M363_S24_20441	1	301	1	1	-26394.2	-26396.5	0.00838575	0.0314478	NA	NA	NA	NA	MMETSP0799_Geminigera_cryophila_CCMP2564	Geminigera	Geminigeraceae	Pyrenomonadales		Cryptophyta		Eukaryota	Cryptophyta
0	0	0	query.align	KJ763171.1.1799_U_M370_S22_68957	1	493	1	1	-27064	-27066.9	0.270953	0.083446	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
1	0	0	query.align	GU820666.1.1200_U_M363_S24_22607	1	579	1	1	-26631.9	-26635	0.0885857	0.145287	NA	NA	NA	NA	MMETSP1439_Gonyaulax_spinifera_CCMP409	Gonyaulax	Gonyaulacaceae	Gonyaulacales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ763703.1.1794_U_M367_S17_44975	1	493	1	1	-26603.7	-26607	0.203462	0.144716	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ763763.1.1795_U_M361_S19_150229	1	493	1	1	-26521.5	-26524.5	0.199699	0.1102	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ763195.1.1798_U_M356_S18_109846	1	493	1	1	-27057.1	-27060.4	0.225608	0.144664	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AB252750.1.1725_U_28_S73_50653	1	629	1	1	-27662.5	-27665.2	0.0521576	0.100053	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	New.ReferenceOTU82_41_S86_88089	1	493	1	1	-26209.4	-26212.1	0.201035	0.0659637	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ762699.1.1803_U_M356_S18_45564	1	493	1	1	-26914.2	-26917.2	0.225231	0.103326	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ759427.1.1795_U_M355_S26_6707	1	493	1	1	-26650.4	-26653.2	0.198535	0.0857881	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
1	0	0	query.align	KJ758064.1.1794_U_9_S54_27363	1	523	0.949529	0.947646	-26443	-26445.1	0.0129217	0.0508147	NA	NA	NA	NA	MMETSP1032_Lingulodinium_polyedra_CCMP1738	Lingulodinium		Gonyaulacales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	HQ869582.1.879_U_28_S73_9376	1	661	0.979047	0.974694	-26512	-26515.2	0.259038	0.138439	NA	NA	NA	NA	MMETSP0942_Cafeteria_roenbergensis_E4_10	Cafeteria	Cafeteriaceae	Bicosoecida				Eukaryota	Bicosoecida
0	0	0	query.align	AY129043.1.1795_U_10_S55_28769	1	493	1	1	-27442.8	-27446	0.17078	0.132154	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AY882487.1.1232_U_22_S67_19352	1	629	0.929338	0.958994	-26775.9	-26778.7	0.100324	0.127468	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	Z22931.1.1598_U_23_S68_7698	1	622	1	1	-19694.6	-19697	0.103822	0.0742738	NA	NA	NA	NA	MMETSP0209_Litonotus_pictus_P1	Litonotus	Litonotidae	Pleurostomatida	Litostomatea			Eukaryota	Litostomatea
0	0	0	query.align	JQ782057.1.1789_U_26_S71_15756	1	168	0.71899	0.925614	-27083.8	-27086	7.67432e-06	0.0130385	NA	NA	NA	NA	MMETSP0733_Fragilariopsis_kerguelensis_L26_C5	Fragilariopsis	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
0	0	0	query.align	EU818643.1.992_U_M356_S18_68503	1	493	1	1	-27314.3	-27318.2	0.192341	0.21227	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	1	0	query.align	KF577966.1.1611_U_25_S70_22689	1	394	1	1	-24963.1	-24965.4	0.00827517	0.0356691	NA	NA	NA	NA	MMETSP0933_Bathycoccus_prasinos_BCC99000	Bathycoccus	Bathycoccaceae	Mamiellales	Mamiellophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	0	0	query.align	New.ReferenceOTU168_M358_S15_92727	1	493	1	1	-26652.2	-26655	0.195562	0.0828761	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KF130026.1.1759_U_10_S55_4534	1	493	1	1	-26715	-26717.8	0.188466	0.076172	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	JN098303.1.1703_U_34_S79_14830	1	510	0.748798	0.920492	-25627.6	-25629.4	0.00796769	0.0377388	NA	NA	NA	NA	MMETSP0196_Alexandrium_fundyense_CCMP1719	Alexandrium	Gonyaulacaceae	Gonyaulacales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	EF172955.1.1681_U_M364_S14_8891	1	493	1	1	-27209.6	-27212.9	0.233965	0.132142	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	JX567374.1.1453_U_M357_S21_43809	1	614	0.99764	0.99929	-25525.6	-25528.5	0.115189	0.135297	NA	NA	NA	NA	MMETSP0123_Favella_ehrenbergii_Fehren1	Favella	Xystonellidae	Tintinnida	Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	HQ869039.1.985_U_M358_S15_127823	1	629	1	1	-25192.3	-25195.7	0.0462659	0.192647	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	KF130121.1.1752_U_12_S57_49262	1	493	1	1	-21174.3	-21177.1	0.297103	0.11672	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	New.ReferenceOTU85_37_S82_43470	1	71	1	1	-26364.7	-26368.9	5.77834e-06	0.0729319	NA	NA	NA	NA	MMETSP0785_Bolidomonas_pacifica_CCMP1866	Bolidomonas	Triparmaceae	Parmales	Bolidophyceae			Eukaryota	Bolidophyceae
0	0	0	query.align	EF527114.1.1367_U_28_S73_15771	1	629	1	1	-25271.4	-25274.3	0.0500621	0.141708	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	1	0	query.align	KF577955.1.1580_U_2_S47_44553	1	394	1	1	-24154.2	-24156.6	0.00954103	0.0327195	NA	NA	NA	NA	MMETSP0933_Bathycoccus_prasinos_BCC99000	Bathycoccus	Bathycoccaceae	Mamiellales	Mamiellophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	0	0	query.align	EF173008.1.1679_U_13_S58_14044	1	493	1	1	-22887.5	-22890	0.220007	0.0186089	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	X85392.1.1790_U_22_S67_19389	1	137	1	1	-26989.6	-26992.4	0.041395	0.104962	NA	NA	NA	NA	MMETSP1447_Chaetoceros_dichaeta_CCMP1751	Chaetoceros	Chaetocerotaceae	Chaetocerotales	Coscinodiscophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
1	0	0	query.align	EF172967_M364_S14_15968	1	250	0.934961	0.968358	-25925.5	-25927.1	0.022591	0.0453075	NA	NA	NA	NA	MMETSP0287_Chrysochromulina_rotalis_UIO044	Chrysochromulina	Chrysochromulinaceae	Prymnesiales	Haptophyceae			Eukaryota	Haptophyceae
0	0	0	query.align	GQ863790.1.1702_U_M361_S19_25615	1	659	0.955787	0.979974	-26028.8	-26033.5	0.0459091	0.330472	NA	NA	NA	NA	MMETSP0186_Minchinia_chitonis	Minchinia	Haplosporidiidae			Haplosporidia		Eukaryota	Haplosporidia
0	0	0	query.align	JN832805.1.886_U_21_S66_51760	1	493	1	1	-22697.4	-22700.6	0.217415	0.162148	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	HQ870193.1.856_U_44_S89_28117	1	656	1	1	-26439.9	-26443.6	0.202809	0.200619	NA	NA	NA	NA	MMETSP0110_Gymnochlora_sp_CCMP2014	Gymnochlora			Chlorarachniophyceae			Eukaryota	Chlorarachniophyceae
0	0	0	query.align	AB505572.1.1746_U_29_S74_25857	1	657	0.702595	0.917638	-26584.6	-26586.5	0.0450983	0.0959862	NA	NA	NA	NA	MMETSP0110_Gymnochlora_sp_CCMP2014	Gymnochlora			Chlorarachniophyceae			Eukaryota	Chlorarachniophyceae
0	0	0	query.align	New.ReferenceOTU136_9_S54_2433	1	493	1	1	-26726.2	-26729.3	0.182808	0.109062	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	EF172969.1.1672_U_M356_S18_9212	1	493	1	1	-26142.7	-26146.1	0.196686	0.15054	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KF129740.1.1760_U_11_S56_22763	1	493	1	1	-26931.1	-26934.4	0.203037	0.149246	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	GU820020.1.1194_U_M360_S11_15009	1	493	1	1	-26694.5	-26698.6	0.139961	0.234662	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	HQ870403.1.858_U_26_S71_56778	1	629	1	1	-27488.5	-27491.6	0.045509	0.156246	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	HQ870531.1.849_U_M364_S14_4179	1	493	1	1	-26354.2	-26356.9	0.187693	0.0559242	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	U42448.1.1811_U_M355_S26_3088	1	629	0.982656	0.98713	-26984.8	-26988.1	0.0875397	0.197281	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	KF130454.1.1760_U_M356_S18_68623	1	493	1	1	-27182.5	-27185.6	0.204041	0.122069	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AY256317.1.1218_U_10_S55_50614	1	673	0.952308	0.9902	-24305.6	-24309	0.0728468	0.23562	NA	NA	NA	NA	MMETSP0198_Thraustochytrium_sp_LLF1b	Thraustochytrium	Thraustochytriaceae		Labyrinthulomycetes			Eukaryota	Labyrinthulomycetes
1	0	0	query.align	JN934678.1.1680_U_16_S61_2483	1	9	0.998503	0.999075	-26288	-26290.2	0.0144671	0.0229372	NA	NA	NA	NA	MMETSP0990_Unidentifiedeukaryote_sp_CCMP2098								Unidentified
0	0	0	query.align	AY129045.1.1794_U_10_S55_261	1	493	1	1	-25879.5	-25882.5	0.223007	0.122752	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	GU825558.1.1071_U_M355_S26_11624	1	493	1	1	-26825.3	-26828.6	0.211355	0.148306	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	FN690342.1.1695_U_11_S56_27042	1	493	1	1	-25500.3	-25504.3	0.199428	0.231621	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KF130595.1.1743_U_24_S69_13338	1	493	1	1	-26326.5	-26329.1	0.193605	0.0283019	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	JX178785.1.1776_U_13_S58_62324	1	613	0.881498	0.957304	-26215.4	-26217.4	0.0320709	0.078596	NA	NA	NA	NA	MMETSP0208_Strombidium_inclinatum_S3	Strombidium	Strombidiidae		Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	JF791100.1.1777_U_36_S81_6891	1	629	1	1	-27652.5	-27655.2	0.063862	0.113359	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	JQ420125.1.1769_U_10_S55_51963	1	493	1	1	-27115.9	-27118.8	0.209834	0.0858115	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
1	0	0	query.align	GU825576_14_S59_17642	1	250	0.968199	0.984403	-26524.8	-26528.2	0.0339757	6.11352e-06	NA	NA	NA	NA	MMETSP0287_Chrysochromulina_rotalis_UIO044	Chrysochromulina	Chrysochromulinaceae	Prymnesiales	Haptophyceae			Eukaryota	Haptophyceae
0	0	0	query.align	HQ865281.1.886_U_M357_S21_37819	1	493	1	1	-27186.5	-27189.4	0.240776	0.0915701	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KC309491.1.1615_U_41_S86_43958	1	126	1	1	-26649.8	-26654	6.92816e-06	0.0253102	NA	NA	NA	NA	MMETSP0580_Dactyliosolen_fragilissimus	Dactyliosolen	Rhizosoleniaceae	Rhizosoleniales	Coscinodiscophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
0	1	0	query.align	HQ868667.1.915_U_16_S61_22820	1	389	0.994982	0.998226	-26145.9	-26148.1	0.0181728	0.0671092	NA	NA	NA	NA	MMETSP0803_Crustomastix_stigmata_CCMP3273	Crustomastix	Crustomastigaceae	Dolichomastigales	Mamiellophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	0	0	query.align	GU823249.1.1206_U_M357_S21_29435	1	661	0.926002	0.90529	-27019.3	-27022.9	0.274772	0.17078	NA	NA	NA	NA	MMETSP0942_Cafeteria_roenbergensis_E4_10	Cafeteria	Cafeteriaceae	Bicosoecida				Eukaryota	Bicosoecida
1	0	0	query.align	KJ759463.1.1789_U_M356_S18_50163	1	452	1	1	-27040.2	-27042.9	0.111297	0.112408	NA	NA	NA	NA	MMETSP0105_Acanthoeca_like_sp_10tr	Acanthoeca	Acanthoecidae	Choanoflagellida				Eukaryota	Choanoflagellida
0	0	0	query.align	HQ866263.1.888_U_11_S56_5270	1	493	1	1	-26766.1	-26769.2	0.210779	0.123245	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AF167157.1.1612_U_10_S55_184	1	71	1	1	-26516.9	-26521	5.77834e-06	0.0268082	NA	NA	NA	NA	MMETSP0785_Bolidomonas_pacifica_CCMP1866	Bolidomonas	Triparmaceae	Parmales	Bolidophyceae			Eukaryota	Bolidophyceae
0	0	0	query.align	KJ763583.1.1799_U_M359_S10_35035	1	493	1	1	-27029.4	-27032.4	0.216952	0.10839	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	JX567414.1.946_U_36_S81_1717	1	614	0.997413	0.999349	-26473.4	-26476.4	0.113554	0.147109	NA	NA	NA	NA	MMETSP0123_Favella_ehrenbergii_Fehren1	Favella	Xystonellidae	Tintinnida	Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	KF130381.1.1754_U_36_S81_16135	1	493	1	1	-25968.3	-25971.3	0.191797	0.103954	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	GU820058.1.1181_U_38_S83_4076	1	493	1	1	-25188.4	-25191.4	0.200011	0.115486	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	EU793004.1.922_U_M357_S21_83137	1	493	1	1	-26681.9	-26684.5	0.237903	0.0443068	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	FN690445.1.1704_U_10_S55_493	1	629	1	1	-25390.6	-25393.4	0.058792	0.131831	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	AF472553.1.1817_U_35_S80_4836	1	493	1	1	-27269	-27271.7	0.207876	0.0542416	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ763579.1.1795_U_M355_S26_160	1	493	1	1	-27098.7	-27101.6	0.111503	0.0751628	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
1	0	0	query.align	HQ026769.1.976_U_16_S61_15117	1	452	0.995515	0.998929	-24901	-24903.4	0.129276	0.0829926	NA	NA	NA	NA	MMETSP0105_Acanthoeca_like_sp_10tr	Acanthoeca	Acanthoecidae	Choanoflagellida				Eukaryota	Choanoflagellida
0	0	0	query.align	AB701509.1.1650_U_10_S55_31725	1	362	1	1	-25824	-25826.6	0.0532169	0.0908066	NA	NA	NA	NA	MMETSP0063_Chlamydomonas_euryale_CCMP219	Chlamydomonas	Chlamydomonadaceae	Chlamydomonadales	Chlorophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
